"","brand","model","prod_class","spec_label","spec_value","url"
"2460","Asus","Q524UQ-BHI7T15 computer","laptop","Depth","10.1","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2461","Asus","Q524UQ-BHI7T15 computer","laptop","Width","15","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2462","Asus","Q524UQ-BHI7T15 computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2463","Asus","Q524UQ-BHI7T15 computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2464","Asus","Q524UQ-BHI7T15 computer","laptop","Battery_capacity","52","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2465","Asus","Q524UQ-BHI7T15 computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2466","Asus","Q524UQ-BHI7T15 computer","laptop","EPEAT_level","","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2467","Asus","Q524UQ-BHI7T15 computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2468","Asus","Q524UQ-BHI7T15 computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2469","Asus","Q524UQ-BHI7T15 computer","laptop","Facial_recognition","Windows Hello","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2470","Asus","Q524UQ-BHI7T15 computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2471","Asus","Q524UQ-BHI7T15 computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2472","Asus","Q524UQ-BHI7T15 computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2473","Asus","Q524UQ-BHI7T15 computer","laptop","USB_sleep_and_charge","Yes","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2474","Asus","Q524UQ-BHI7T15 computer","laptop","Thunderbolt_port","Yes","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2475","Asus","Q524UQ-BHI7T15 computer","laptop","Digital_video_out","Yes","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2476","Asus","Q524UQ-BHI7T15 computer","laptop","Number_of_USB_ports","4","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2477","Asus","Q524UQ-BHI7T15 computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2478","Asus","Q524UQ-BHI7T15 computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2479","Asus","Q524UQ-BHI7T15 computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2480","Asus","Q524UQ-BHI7T15 computer","laptop","HDMI_output","Yes","https://www.consumerreports.org/products/laptop/asus-q524uq-bhi7t15-388948/specs"
"2481","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Display_size","12.5","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2482","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Operating_system_as_tested_","Windows 8.1","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2483","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Processor","Intel Core M-5Y10c","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2484","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Memory","4","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2485","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Storage","128","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2486","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2487","Asus","Transformer Book T300CHI-F1-DB computer","laptop","LCD_resolution","1920 x 1080","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2488","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Video_adapter","Intel HD Graphics 5300","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2489","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2490","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Height","0.7","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2491","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Depth","7.7","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2492","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Width","12.5","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2493","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2494","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2495","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Battery_capacity","31","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2496","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2497","Asus","Transformer Book T300CHI-F1-DB computer","laptop","EPEAT_level","","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2498","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2499","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2500","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2501","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2502","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2503","Asus","Transformer Book T300CHI-F1-DB computer","laptop","WiFi_type","802.11n Dual-band","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2504","Asus","Transformer Book T300CHI-F1-DB computer","laptop","USB_sleep_and_charge","No","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2505","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Thunderbolt_port","No","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2506","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Digital_video_out","Yes","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2507","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Number_of_USB_ports","1","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2508","Asus","Transformer Book T300CHI-F1-DB computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2509","Asus","Transformer Book T300CHI-F1-DB computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2510","Asus","Transformer Book T300CHI-F1-DB computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2511","Asus","Transformer Book T300CHI-F1-DB computer","laptop","HDMI_output","Yes","https://www.consumerreports.org/products/laptop/asus-transformer-book-t300chi-f1-db-381372/specs"
"2512","Asus","VivoBook E200HA-US01 computer","laptop","Display_size","11.6","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2513","Asus","VivoBook E200HA-US01 computer","laptop","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2514","Asus","VivoBook E200HA-US01 computer","laptop","Processor","Intel Atom x5-Z8300 1.44GHz","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2515","Asus","VivoBook E200HA-US01 computer","laptop","Memory","2","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2516","Asus","VivoBook E200HA-US01 computer","laptop","Storage","32","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2517","Asus","VivoBook E200HA-US01 computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2518","Asus","VivoBook E200HA-US01 computer","laptop","LCD_resolution","1366 x 768","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2519","Asus","VivoBook E200HA-US01 computer","laptop","Video_adapter","Intel HD Graphics","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2520","Asus","VivoBook E200HA-US01 computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2521","Asus","VivoBook E200HA-US01 computer","laptop","Height","0.7","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2522","Asus","VivoBook E200HA-US01 computer","laptop","Depth","7.6","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2523","Asus","VivoBook E200HA-US01 computer","laptop","Width","11.3","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2524","Asus","VivoBook E200HA-US01 computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2525","Asus","VivoBook E200HA-US01 computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2526","Asus","VivoBook E200HA-US01 computer","laptop","Battery_capacity","19","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2527","Asus","VivoBook E200HA-US01 computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2528","Asus","VivoBook E200HA-US01 computer","laptop","EPEAT_level","","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2529","Asus","VivoBook E200HA-US01 computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2530","Asus","VivoBook E200HA-US01 computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2531","Asus","VivoBook E200HA-US01 computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2532","Asus","VivoBook E200HA-US01 computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2533","Asus","VivoBook E200HA-US01 computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2534","Asus","VivoBook E200HA-US01 computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2535","Asus","VivoBook E200HA-US01 computer","laptop","USB_sleep_and_charge","No","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2536","Asus","VivoBook E200HA-US01 computer","laptop","Thunderbolt_port","No","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2537","Asus","VivoBook E200HA-US01 computer","laptop","Digital_video_out","Yes","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2538","Asus","VivoBook E200HA-US01 computer","laptop","Number_of_USB_ports","2","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2539","Asus","VivoBook E200HA-US01 computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2540","Asus","VivoBook E200HA-US01 computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2541","Asus","VivoBook E200HA-US01 computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2542","Asus","VivoBook E200HA-US01 computer","laptop","HDMI_output","Yes","https://www.consumerreports.org/products/laptop/asus-vivobook-e200ha-us01-385911/specs"
"2543","Asus","VivoBook Pro N552VX computer","laptop","Display_size","15.6","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2544","Asus","VivoBook Pro N552VX computer","laptop","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2545","Asus","VivoBook Pro N552VX computer","laptop","Processor","Intel Core I7-6700HQ 2.6GHz","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2546","Asus","VivoBook Pro N552VX computer","laptop","Memory","16","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2547","Asus","VivoBook Pro N552VX computer","laptop","Storage","2512","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2548","Asus","VivoBook Pro N552VX computer","laptop","Video_memory","1024","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2549","Asus","VivoBook Pro N552VX computer","laptop","LCD_resolution","3840 x 2160","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2550","Asus","VivoBook Pro N552VX computer","laptop","Video_adapter","Nvidia GeForce GTX 950M/Intel HD Graphics 530","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2551","Asus","VivoBook Pro N552VX computer","laptop","Optical_drive","Blu-Ray burner","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2552","Asus","VivoBook Pro N552VX computer","laptop","Height","1.3","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2553","Asus","VivoBook Pro N552VX computer","laptop","Depth","10.3","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2554","Asus","VivoBook Pro N552VX computer","laptop","Width","15.1","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2555","Asus","VivoBook Pro N552VX computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2556","Asus","VivoBook Pro N552VX computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2557","Asus","VivoBook Pro N552VX computer","laptop","Battery_capacity","48","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2558","Asus","VivoBook Pro N552VX computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2559","Asus","VivoBook Pro N552VX computer","laptop","EPEAT_level","","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2560","Asus","VivoBook Pro N552VX computer","laptop","Blu_ray_or_DVD","B","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2561","Asus","VivoBook Pro N552VX computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
"2562","Asus","VivoBook Pro N552VX computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/asus-vivobook-pro-n552vx-387457/specs"
